id,user_id,name,branch,semester,interests,created_at,updated_at
f931d124-3830-4b87-865f-38076a9b9a9e,c0c2a238-56ac-4ab3-891e-eb60d44f97e4,Rohit Sharma,IT,6,,2026-01-18 06:26:44.739415+00:00,2026-01-18 06:26:44.739415+00:00
1d5cad5a-d1c4-44d3-bdf0-87ac7c526619,fbe5d8c1-3c88-4e9c-871a-742d63f0b942,Sreya Menon,ECE,3,,2026-01-18 06:26:44.739415+00:00,2026-01-18 06:26:44.739415+00:00
0005716d-fa16-4b77-8d0f-dd09bdaa01ec,29325776-6574-4801-8eea-819a1e6bf108,Rohit Das,ECE,4,,2026-01-18 06:26:44.739415+00:00,2026-01-18 06:26:44.739415+00:00
2e0d5578-6eb3-4b03-921c-7a372699c239,fed3eb1f-1296-4b30-8995-59810d6ff502,Akhil Das,AI&ML,6,,2026-01-18 06:26:44.739415+00:00,2026-01-18 06:26:44.739415+00:00
6faa03eb-9a5f-4a33-911f-1a8fe10fa26b,6c46a955-a0a4-4831-8f5c-69f35e39a91f,Sreya Pillai,AI&ML,1,,2026-01-18 06:26:44.739415+00:00,2026-01-18 06:26:44.739415+00:00
eaae2238-0ba0-4f64-8960-07f4b0ecb729,708e0baf-46c7-4ea2-9cfc-925181be6fc0,Aditya Das,AI&ML,1,,2026-01-18 06:26:44.739415+00:00,2026-01-18 06:26:44.739415+00:00
9f74fae2-c67a-4e29-9be5-5dc9bd838ca9,4d050769-4f1f-4826-9e90-db5daf2d8984,Divya Das,AI&ML,1,,2026-01-18 06:26:44.739415+00:00,2026-01-18 06:26:44.739415+00:00
4c455a7c-b340-4603-8e7c-881e695e8074,b7762ed6-aaf1-4b14-8851-b7bee53959c2,Aishwarya Sharma,AI&ML,7,,2026-01-18 06:26:44.739415+00:00,2026-01-18 06:26:44.739415+00:00
b6887a35-aaa3-4393-8acf-3500269d6060,eb73852d-3675-49ab-b02b-d18510736241,Sreya Gupta,ECE,8,,2026-01-18 06:26:44.739415+00:00,2026-01-18 06:26:44.739415+00:00
788205cc-e39c-4cc9-bdda-e4fadc1abcf1,d7f444eb-081d-4cc0-934d-130c533eb651,Rohit Sharma,AI&ML,8,,2026-01-18 06:26:44.739415+00:00,2026-01-18 06:26:44.739415+00:00
1c6843d0-08bc-42b1-ba42-942da18d50b6,7bede095-866a-450a-9a2a-c532c2f30390,Arjun Das,IT,7,,2026-01-18 06:26:44.739415+00:00,2026-01-18 06:26:44.739415+00:00
d33fea7d-cc0b-4ad5-8ae3-10187d474c31,6f310c4f-0687-4500-8fed-9ac3aba5dbd3,Kiran Pillai,ECE,1,,2026-01-18 06:26:44.739415+00:00,2026-01-18 06:26:44.739415+00:00
d3917754-7f22-4534-b464-5ab3f8044898,0da41a1c-8545-472f-9438-315f740277d9,Sneha Patel,CSE,2,,2026-01-18 06:26:44.739415+00:00,2026-01-18 06:26:44.739415+00:00
8a7d5ddb-d5d3-458f-a061-973823a60d93,c83a005a-b3c4-4e7e-ba30-26fc4f304ad7,Priya Nair,AI&ML,3,,2026-01-18 06:26:44.739415+00:00,2026-01-18 06:26:44.739415+00:00
928821f5-25df-40ee-94c8-3b0a2479daf9,7effb18f-a986-47f8-bbcb-c3554188ad30,Rahul Sharma,AI&ML,6,,2026-01-18 06:26:44.739415+00:00,2026-01-18 06:26:44.739415+00:00
c9661179-9429-4a7f-996b-ef3b076b5e41,a6404aab-7c93-4381-b029-1ed1a5ab05c3,Aditya Pillai,IT,6,,2026-01-18 06:26:44.739415+00:00,2026-01-18 06:26:44.739415+00:00
ecc04d81-a950-42f6-b0cb-5a55aa64a9b3,89ffbbd6-4f8d-4f3d-9d06-d8e8fcd46eaa,Sneha Sharma,AI&ML,5,,2026-01-18 06:26:44.739415+00:00,2026-01-18 06:26:44.739415+00:00
85662182-1e96-47fd-8548-edf5cca7c164,2d0a8823-aafb-465e-93f2-77d60f5442e9,Akhil Pillai,CSE,1,,2026-01-18 06:26:44.739415+00:00,2026-01-18 06:26:44.739415+00:00
553eeec0-0bd1-4bb9-ab49-9d9095872ff6,c2deb90f-2a2d-4460-97ca-fdc56e0be008,Aishwarya Reddy,CSE,1,,2026-01-18 06:26:44.739415+00:00,2026-01-18 06:26:44.739415+00:00
141f2462-4181-4dc1-8435-3cab19074859,c6b3d692-15a3-42c8-8c5f-1dac2fab6018,Arjun Reddy,ECE,1,,2026-01-18 06:26:44.739415+00:00,2026-01-18 06:26:44.739415+00:00
6564fd19-185a-4456-975b-098e5680c37a,2a03b9d9-2859-4359-b3a8-9af21ee7cb13,Pooja Nair,ECE,3,,2026-01-18 06:26:44.739415+00:00,2026-01-18 06:26:44.739415+00:00
99252498-fe18-46f2-a707-a52072d831ef,52e2dc1c-6b0e-464e-8db4-78be14dde801,Kavya Menon,ECE,8,,2026-01-18 06:26:44.739415+00:00,2026-01-18 06:26:44.739415+00:00
f90937f0-c01b-452c-8af7-4245185a6fbc,9c492ceb-9d0c-4943-bdc4-1111290a5833,Nikhil Iyer,ECE,2,,2026-01-18 06:26:44.739415+00:00,2026-01-18 06:26:44.739415+00:00
a605ed7d-7a55-4553-bc84-23e1a90897ec,13d04d39-3f63-4e08-bb1b-51446841ad9d,Kiran Sharma,CSE,1,,2026-01-18 06:26:44.739415+00:00,2026-01-18 06:26:44.739415+00:00
457edf84-1a0f-48e3-8d2f-9851340347bf,4455ba82-0008-4480-992b-2e5940b5267c,Anand Patel,AI&ML,7,,2026-01-18 06:26:44.739415+00:00,2026-01-18 06:26:44.739415+00:00
30137a20-5b05-4dcb-8ede-1a8120247819,77f57e5b-3bc5-4ebf-8044-2e7360130cb0,Aditya Menon,ECE,2,,2026-01-18 06:26:44.739415+00:00,2026-01-18 06:26:44.739415+00:00
58f62c89-bf10-4706-9210-6307edd1eeda,4cb031e9-381c-4e72-b474-ecbacdba7f01,Anand Patel,CSE,1,,2026-01-18 06:26:44.739415+00:00,2026-01-18 06:26:44.739415+00:00
c0b5d214-103f-4ea7-99a5-27d940fbc524,8eb91bd8-c1c7-442b-8e12-55a4a52e1b92,Aishwarya Gupta,AI&ML,6,,2026-01-18 06:26:44.739415+00:00,2026-01-18 06:26:44.739415+00:00
049e2149-e7d4-4ac3-9ae8-28615e2383fd,d066f2f5-af75-4692-adc0-bc7d007585ca,Akhil Gupta,IT,1,,2026-01-18 06:26:44.739415+00:00,2026-01-18 06:26:44.739415+00:00
6320d8c8-5d3f-47f3-b8d3-1aa77d4cb66c,0e27568e-fe1b-457d-a8b9-819b75e42817,Priya Pillai,CSE,7,,2026-01-18 06:26:44.739415+00:00,2026-01-18 06:26:44.739415+00:00
c2c2ae97-562b-4e00-a20d-78f16c0b8bf2,3359fa8c-71d3-46f3-bc2a-692eef76ce1f,Aishwarya Pillai,ECE,7,,2026-01-18 06:26:44.739415+00:00,2026-01-18 06:26:44.739415+00:00
10b7b982-d44d-49ee-b3a4-054eccb4bfb4,3875e22c-27d9-41ac-9934-f8fd62c73f27,Kiran Gupta,IT,8,,2026-01-18 06:26:44.739415+00:00,2026-01-18 06:26:44.739415+00:00
0f5eaa07-f0b5-45f7-9ec8-dbdf1757b2ce,c828ceed-eee0-4a74-ae74-f08a4bfe1c29,Neha Das,IT,6,,2026-01-18 06:26:44.739415+00:00,2026-01-18 06:26:44.739415+00:00
c40862fa-be29-4abf-9d72-a8f1313ffae1,69219258-d806-4176-bf4d-d8f51e2b68f2,Rohit Menon,IT,8,,2026-01-18 06:26:44.739415+00:00,2026-01-18 06:26:44.739415+00:00
6c88955a-61f9-4656-9233-dbeafffeb76f,1e34a4ff-2812-424c-aa34-12ffc101f326,Rohit Pillai,AI&ML,6,,2026-01-18 06:26:44.739415+00:00,2026-01-18 06:26:44.739415+00:00
9e3f7f96-b847-4e5c-b141-dbf325edb389,f782649f-c837-41c2-9053-9a068b9f4776,Arjun Pillai,IT,3,,2026-01-18 06:26:44.739415+00:00,2026-01-18 06:26:44.739415+00:00
e04ea967-2822-49e0-9e90-096d836afb1d,5da6c046-5b74-4e77-9f76-4b8d1383aac9,Kavya Reddy,IT,5,,2026-01-18 06:26:44.739415+00:00,2026-01-18 06:26:44.739415+00:00
2662441a-e66f-4b1b-bd79-4e3672286a52,be0fbb3a-0f27-4932-99d4-2c8dacffc1a8,Anjali Sharma,IT,1,,2026-01-18 06:26:44.739415+00:00,2026-01-18 06:26:44.739415+00:00
2cdb106c-d618-46d4-8a2a-112f8c105431,9121e9af-5dc5-41a6-b51a-80c8cd700790,Meera Reddy,CSE,4,,2026-01-18 06:26:44.739415+00:00,2026-01-18 06:26:44.739415+00:00
e0ba445a-ff35-49e1-a9de-0c0003d908a3,e1a93b8d-8c2a-4646-b2c4-696877070963,Priya Pillai,ECE,8,,2026-01-18 06:26:44.739415+00:00,2026-01-18 06:26:44.739415+00:00
3dd2fae0-1d6a-4744-861a-6d4809fe45a7,26bb0c3c-0ef1-40c4-b426-be3bfac066a4,Kavya Pillai,CSE,2,,2026-01-18 06:26:44.739415+00:00,2026-01-18 06:26:44.739415+00:00
5e7be194-b1fd-4cab-b09c-eb8259aef134,f692919e-8027-4075-ad9a-e0d635cb0aaf,Anand Reddy,AI&ML,4,,2026-01-18 06:26:44.739415+00:00,2026-01-18 06:26:44.739415+00:00
126ef681-5f23-4bd2-8e5d-a4ae49461555,09497898-543a-4014-ac8d-71e7aa6ff116,Anand Patel,IT,8,,2026-01-18 06:26:44.739415+00:00,2026-01-18 06:26:44.739415+00:00
549ee140-a295-485a-a9a4-4a3b57b60f02,6e2f7fdc-0d26-4c53-bc7c-97dadbc2279e,Sreya Gupta,IT,7,,2026-01-18 06:26:44.739415+00:00,2026-01-18 06:26:44.739415+00:00
56e70690-6c00-40df-ba71-08ddaf578613,fa4a7d38-dc03-43f2-9338-61bc94af9473,Sreya Iyer,IT,8,,2026-01-18 06:26:44.739415+00:00,2026-01-18 06:26:44.739415+00:00
8ddf640d-bd83-4352-b48b-8c5dbafdc203,b206b764-f4f1-4d17-a12e-37a226755bcf,Nikhil Sharma,IT,4,,2026-01-18 06:26:44.739415+00:00,2026-01-18 06:26:44.739415+00:00
5ded4f2d-556f-4060-9b21-e7fbadf85880,9a2bf1b4-2f37-49c4-b38d-9379cc72a175,Sanjay Reddy,IT,2,,2026-01-18 06:26:44.739415+00:00,2026-01-18 06:26:44.739415+00:00
3881f564-40ac-43a1-8b0d-3788b826b5a4,1b5636fd-0c50-4f1c-ab39-992ea86ed0c7,Sreya Nair,ECE,4,,2026-01-18 06:26:44.739415+00:00,2026-01-18 06:26:44.739415+00:00
40d7e1f3-1242-4e64-83c6-899f18327b9b,336bee10-c996-4507-ba0b-01091f388bac,Kavya Sharma,IT,2,,2026-01-18 06:26:44.739415+00:00,2026-01-18 06:26:44.739415+00:00
fd68a217-60fc-43f1-b292-9f65ef598a9e,6cd7cd41-e835-4507-8a39-b7ebe558e696,Aditya Sharma,ECE,6,,2026-01-18 06:26:44.739415+00:00,2026-01-18 06:26:44.739415+00:00
58ccf36f-7a6c-4e13-939b-6dd874983d2b,5cdfbae3-8e96-4841-9c00-624e70f2acd0,Kiran Sharma,CSE,3,,2026-01-18 06:26:44.739415+00:00,2026-01-18 06:26:44.739415+00:00
cbdd383b-ac1e-4f9f-8789-3cc3a0734b3f,0ca8881c-0577-4ba6-9f31-502c9861c5f4,Nikhil Kumar,CSE,5,,2026-01-18 06:26:44.739415+00:00,2026-01-18 06:26:44.739415+00:00
baf871e5-dc64-4e05-ba80-64fa9fdf7bf3,9784c872-eba4-4288-b939-88d346958bf7,Vishnu Pillai,CSE,1,,2026-01-18 06:26:44.739415+00:00,2026-01-18 06:26:44.739415+00:00
e057c720-f9c3-419d-929b-a7b5bf1ba327,54667ddb-920c-41af-aea3-52eaec106ea3,Divya Sharma,AI&ML,8,,2026-01-18 06:26:44.739415+00:00,2026-01-18 06:26:44.739415+00:00
9104b7da-23a2-45ad-8a81-121635208e6b,27430afe-cf66-460c-a074-78507502b899,Neha Iyer,ECE,1,,2026-01-18 06:26:44.739415+00:00,2026-01-18 06:26:44.739415+00:00
b55222fb-fade-49c1-b3ec-1d18760bae60,066457a8-f875-402d-8214-69a364ae015d,Nikhil Pillai,CSE,2,,2026-01-18 06:26:44.739415+00:00,2026-01-18 06:26:44.739415+00:00
587793d6-f6a2-4962-8be6-a4ac3008d005,269bcd77-0aa1-4ec1-af79-f0574e98da7a,Sneha Pillai,CSE,1,,2026-01-18 06:26:44.739415+00:00,2026-01-18 06:26:44.739415+00:00
1095d45d-829d-4bdd-b22e-e7bdd664d4c4,bde3cbe7-1093-4cfd-82dd-33cfd4c1c0f0,Vishnu Nair,IT,2,,2026-01-18 06:26:44.739415+00:00,2026-01-18 06:26:44.739415+00:00
16fee194-2af0-415a-91b2-2864eb9df96f,4b8190c4-f0d3-49d6-b029-8cb96e96b89c,Rohit Menon,AI&ML,4,,2026-01-18 06:26:44.739415+00:00,2026-01-18 06:26:44.739415+00:00
a9743c1a-e172-4a13-ab5b-87946bd417c5,bcced358-a282-4db4-bf28-55001f27d38c,Meera Das,AI&ML,8,,2026-01-18 06:26:44.739415+00:00,2026-01-18 06:26:44.739415+00:00
99a58836-4b48-407d-98a8-007a1e39a74a,e06b8bd9-f091-410d-963d-20e611a10fca,Anand Patel,AI&ML,5,,2026-01-18 06:26:44.739415+00:00,2026-01-18 06:26:44.739415+00:00
b9866acf-6d89-4b55-8cb8-b3d44aab3040,81704f45-c1f7-4bfa-b7ae-f899bf369a2e,Divya Patel,CSE,2,,2026-01-18 06:26:44.739415+00:00,2026-01-18 06:26:44.739415+00:00
4d61ff6e-8050-41ce-a2e7-588f4e05bc35,3cb18b86-045e-48ca-977f-1db49abe8031,Aditya Reddy,IT,2,,2026-01-18 06:26:44.739415+00:00,2026-01-18 06:26:44.739415+00:00
3647f1de-4da1-44a5-b0ae-4deeb81ad8d5,1a7c432c-46de-499a-b74e-fbd1b454c0b6,Kiran Reddy,ECE,2,,2026-01-18 06:26:44.739415+00:00,2026-01-18 06:26:44.739415+00:00
c154a777-bfea-40a4-8414-930fb183fc75,882106e6-c990-44b6-8765-c60c9bcb334e,Kiran Kumar,AI&ML,8,,2026-01-18 06:26:44.739415+00:00,2026-01-18 06:26:44.739415+00:00
786026fa-b896-4c76-902c-aa8cc9daf4a2,5c9a3817-e744-4ed0-b599-974296f6d29e,Pooja Pillai,IT,1,,2026-01-18 06:26:44.739415+00:00,2026-01-18 06:26:44.739415+00:00
e5b3ef90-47e7-45bc-b340-b9ef88bcc8df,c961f492-c367-44b3-88ec-b1e77175bce6,Rohit Sharma,IT,8,,2026-01-18 06:26:44.739415+00:00,2026-01-18 06:26:44.739415+00:00
5c817fdb-c52e-4a51-bad0-9790f26649f8,f1965797-6567-4a0d-9f91-39b85778b96b,Akhil Reddy,IT,4,,2026-01-18 06:26:44.739415+00:00,2026-01-18 06:26:44.739415+00:00
ffa2db13-790c-4dfc-b83c-02247a6a56bc,88e448f9-1b5c-4eb5-98c1-8469fbd8190f,Priya Menon,ECE,3,,2026-01-18 06:26:44.739415+00:00,2026-01-18 06:26:44.739415+00:00
564c6923-47dc-4a40-ad49-18eeb560d1a9,fdc6fb24-df1c-47ae-a85b-a964461ab4dc,Nikhil Nair,CSE,1,,2026-01-18 06:26:44.739415+00:00,2026-01-18 06:26:44.739415+00:00
474f3fd3-d8fb-41f9-b264-578730b4472f,c1597ab8-25d0-4c22-b949-f517c0dcc362,Kiran Sharma,IT,8,,2026-01-18 06:26:44.739415+00:00,2026-01-18 06:26:44.739415+00:00
deeb8fcf-6d04-4bd1-b952-fa68806b3cbd,6559084d-3106-40be-94d5-540075bb4640,Sanjay Pillai,IT,7,,2026-01-18 06:26:44.739415+00:00,2026-01-18 06:26:44.739415+00:00
38f955ea-8268-40fb-b4d6-2a821d676194,dae0f38c-896b-4865-ba93-1ed435eb3a3e,Nikhil Gupta,AI&ML,8,,2026-01-18 06:26:44.739415+00:00,2026-01-18 06:26:44.739415+00:00
5fe2d1e6-a73d-47da-8fdd-e65711b2a117,e37580c5-a69d-41b0-b013-b8108aeb17cf,Akhil Patel,CSE,7,,2026-01-18 06:26:44.739415+00:00,2026-01-18 06:26:44.739415+00:00
1026d982-3893-4f89-9718-38be2cfde036,c53d224f-3ce0-4f10-a833-c2f54e5ba3a1,Anjali Patel,IT,1,,2026-01-18 06:26:44.739415+00:00,2026-01-18 06:26:44.739415+00:00
34e979dd-1e04-4488-9e93-618e7e418a9c,3dc64304-2712-4957-8b25-0a9e6d17cd31,Akhil Reddy,CSE,5,,2026-01-18 06:26:44.739415+00:00,2026-01-18 06:26:44.739415+00:00
0b1b6756-7018-4e98-9b88-d109bf93a179,549ec80f-b745-4adc-b214-57649b2ca199,Divya Kumar,ECE,8,,2026-01-18 06:26:44.739415+00:00,2026-01-18 06:26:44.739415+00:00
1290a082-7100-4090-857f-1b8eb5671357,99b0cb77-489d-4af7-b166-b25d053d620c,Meera Pillai,IT,3,,2026-01-18 06:26:44.739415+00:00,2026-01-18 06:26:44.739415+00:00
a5ab654c-7663-4321-b288-b0ebea21f49e,6126fe8f-d0bf-485c-8ff8-4683b74d56c6,Divya Das,AI&ML,2,,2026-01-18 06:26:44.739415+00:00,2026-01-18 06:26:44.739415+00:00
05dc5a9b-ccbe-44e5-a536-c1071be8da3b,f1178fe7-a776-44d1-b07d-21a88c639240,Kavya Iyer,AI&ML,6,,2026-01-18 06:26:44.739415+00:00,2026-01-18 06:26:44.739415+00:00
88f674ca-bad1-49b1-b49c-ff56dad643d5,59be13c1-763c-45ed-b4e8-8664ffdb57b0,Anjali Menon,ECE,6,,2026-01-18 06:26:44.739415+00:00,2026-01-18 06:26:44.739415+00:00
fc3d0d4d-1f87-48af-9f20-1a101c550092,53e1c049-0efd-4255-9dc3-d0b411bb7ae7,Priya Pillai,IT,7,,2026-01-18 06:26:44.739415+00:00,2026-01-18 06:26:44.739415+00:00
5bc61047-5353-4cfe-87ef-af1e3048b168,ff78f769-47d1-467c-bdd2-ae122205a56c,Sreya Kumar,AI&ML,2,,2026-01-18 06:26:44.739415+00:00,2026-01-18 06:26:44.739415+00:00
c9c0ea1f-820a-47bb-be56-361ea5fbfa53,5d5839da-ea72-4380-ac54-6d5403bb93cf,Anjali Sharma,IT,2,,2026-01-18 06:26:44.739415+00:00,2026-01-18 06:26:44.739415+00:00
af587af7-7755-4f3e-abe8-273c33561e6f,750b5243-0d00-444d-9fd4-cd5c2b49a54b,Sneha Gupta,CSE,8,,2026-01-18 06:26:44.739415+00:00,2026-01-18 06:26:44.739415+00:00
78a73bf4-8340-47d9-80c9-759444ae5277,509d6629-8270-45c4-b8ab-c69ce7f6df1a,Priya Kumar,ECE,6,,2026-01-18 06:26:44.739415+00:00,2026-01-18 06:26:44.739415+00:00
2d15d534-5c1b-4a50-b2c5-efd0b5ae8137,758d6eb4-ea42-444c-83f8-4a7822a0a5d6,Pooja Pillai,AI&ML,1,,2026-01-18 06:26:44.739415+00:00,2026-01-18 06:26:44.739415+00:00
8171ab5a-29f5-4d59-a6db-91bbcd34a5ce,ac9ae2a8-606e-4d75-9417-52423854a601,Aditya Sharma,ECE,5,,2026-01-18 06:26:44.739415+00:00,2026-01-18 06:26:44.739415+00:00
dbea36a4-fd9e-4e76-a78d-ad1262e33d14,93687f24-c5a1-4177-aeed-24da142ca4eb,Neha Pillai,CSE,1,,2026-01-18 06:26:44.739415+00:00,2026-01-18 06:26:44.739415+00:00
648bccf9-9834-425a-9b05-6eebee6905dd,9c5995d0-3f1b-4610-9867-3b4503a25275,Pooja Reddy,ECE,5,,2026-01-18 06:26:44.739415+00:00,2026-01-18 06:26:44.739415+00:00
4e2c8bf2-4e2e-468e-a09d-480d8bd01f7a,1541d6d2-5bd9-4dd1-942e-3448a5eeb757,Sreya Kumar,AI&ML,2,,2026-01-18 06:26:44.739415+00:00,2026-01-18 06:26:44.739415+00:00
f9a4a20a-aee5-4f39-a69e-cb7419989dd4,33cae7d2-9981-4fc9-9f0e-a7d944fadc12,Rohit Menon,AI&ML,2,,2026-01-18 06:26:44.739415+00:00,2026-01-18 06:26:44.739415+00:00
82db4d60-0871-46b8-b634-a644ac67262b,b2251b22-7135-4d84-a075-da0736749638,Vishnu Pillai,IT,5,,2026-01-18 06:26:44.739415+00:00,2026-01-18 06:26:44.739415+00:00
21e34782-bd6f-42b6-a1a6-1a4a08af94db,85fed270-5973-49b6-84e2-6bc90b56aeca,Priya Pillai,AI&ML,4,,2026-01-18 06:26:44.739415+00:00,2026-01-18 06:26:44.739415+00:00
9097c615-4521-4543-8f21-170d2b244561,d22947f1-31f8-4cf6-aa45-ebf80e78601a,Neha Gupta,ECE,7,,2026-01-18 06:26:44.739415+00:00,2026-01-18 06:26:44.739415+00:00
0fc62ef9-aab6-448d-865d-e5c3c5426885,972e1a3d-8fdd-45bc-aa6e-419f22929c80,Aditya Patel,ECE,2,,2026-01-18 06:26:44.739415+00:00,2026-01-18 06:26:44.739415+00:00
04d53d4c-b070-4628-87c8-df1ac0be00e3,6f71c5a7-099d-4e13-b998-fb20e1b43a1e,Nikhil Das,IT,5,,2026-01-18 06:26:44.739415+00:00,2026-01-18 06:26:44.739415+00:00
4b4cbf9b-65b9-48a7-b724-a69bcffcde66,38752329-92c3-4759-8aeb-4632b0016cdd,Arjun Sharma,IT,8,,2026-01-18 06:26:44.739415+00:00,2026-01-18 06:26:44.739415+00:00
fe40b935-bf5f-455d-b495-3cbb0b4ccac3,f47c8e7d-6d5e-4624-b37b-a433a433c215,Vishnu Pillai,AI&ML,6,,2026-01-18 06:26:44.739415+00:00,2026-01-18 06:26:44.739415+00:00
ea15b0ad-6e13-46d5-8e42-eadd40a112bf,a17eb87d-30bd-40ea-884f-5996206c9952,Anjali Gupta,AI&ML,8,,2026-01-18 06:26:44.739415+00:00,2026-01-18 06:26:44.739415+00:00
4ee73c63-2411-418b-ae9c-15eba8686d26,82386288-ca4b-4cb7-a098-6f4d662714e4,Anjali Reddy,ECE,7,,2026-01-18 06:26:44.739415+00:00,2026-01-18 06:26:44.739415+00:00
b9e791c3-af0c-46b7-86d1-a3dbe83dc5e1,c3888dc2-4883-4a88-827a-780cfd74b722,Rohit Das,CSE,6,,2026-01-18 06:26:44.739415+00:00,2026-01-18 06:26:44.739415+00:00
01fc2162-2918-4d6a-9b4d-8ceaa7cf902e,419d4426-9059-4889-b2c0-aa38aab5a772,Kavya Das,AI&ML,3,,2026-01-18 06:26:44.739415+00:00,2026-01-18 06:26:44.739415+00:00
aaf33d24-3c5e-4456-a0e6-b0ae976b2605,e1f5a666-6908-411b-b73f-ac69513e67bb,Kavya Kumar,ECE,6,,2026-01-18 06:26:44.739415+00:00,2026-01-18 06:26:44.739415+00:00
fe901c68-cdb4-458e-b1ae-08f5e806d3da,9b4fb372-d9e3-456f-8716-a1b80522d919,Sanjay Pillai,CSE,8,,2026-01-18 06:26:44.739415+00:00,2026-01-18 06:26:44.739415+00:00
711dbf8c-1c8c-4627-95fe-ebac24fea41a,19fddd1f-6e48-444f-b60f-bbd9f011bd02,Arjun Nair,AI&ML,3,,2026-01-18 06:26:44.739415+00:00,2026-01-18 06:26:44.739415+00:00
f4a33657-0dba-415d-aba8-9506f4f6c48a,5328f850-ee44-41ab-bb34-e6f7f3591143,Akhil Pillai,IT,6,,2026-01-18 06:26:44.739415+00:00,2026-01-18 06:26:44.739415+00:00
bd69d7d0-7e8b-478d-b862-8477f4c45a79,64ba03dd-3b7d-4ef2-80f6-0d85eefe4396,Pooja Das,CSE,6,,2026-01-18 06:26:44.739415+00:00,2026-01-18 06:26:44.739415+00:00
e3a4d4a3-df89-4812-b410-9c014e042c7b,7dfce692-5d16-49b0-8400-c0b078bae32d,Sreya Das,IT,8,,2026-01-18 06:26:44.739415+00:00,2026-01-18 06:26:44.739415+00:00
c0ee01c9-d7b0-48a8-95e0-0d9507c45ab5,8a2ba667-0009-4cc0-8bb4-700a68af6d56,Sreya Kumar,CSE,4,,2026-01-18 06:26:44.739415+00:00,2026-01-18 06:26:44.739415+00:00
23dacd20-3cb7-4d1c-af1c-9daacd6765f5,bfe88bb4-0209-410c-a6a4-57dead0cfe51,Anand Reddy,CSE,7,,2026-01-18 06:26:44.739415+00:00,2026-01-18 06:26:44.739415+00:00
872d4a5f-339f-42bc-992f-544f4abdd16c,4541023e-dc22-4477-ae3f-8b8aef482c7b,Sanjay Menon,AI&ML,3,,2026-01-18 06:26:44.739415+00:00,2026-01-18 06:26:44.739415+00:00
c3e4ca7f-de2d-4efa-97aa-d4c00585de60,5854cbd7-cf63-4ae7-89e4-3804c89ffe0e,Anand Kumar,CSE,6,,2026-01-18 06:26:44.739415+00:00,2026-01-18 06:26:44.739415+00:00
8e0ed304-f3c0-421b-bd1c-20abbda094b0,97da48fd-1ef0-44a6-9e94-2921fa41f902,Rahul Sharma,IT,6,,2026-01-18 06:26:44.739415+00:00,2026-01-18 06:26:44.739415+00:00
4be49169-1fda-4193-a80e-5097390f45dc,fadae199-e053-4a4a-b1a2-a9bf49f9c863,Priya Nair,ECE,7,,2026-01-18 06:26:44.739415+00:00,2026-01-18 06:26:44.739415+00:00
5dd5d091-af0c-4bd5-be19-f6610291a286,b13a8101-21ae-4b52-9071-aa035010ed14,Divya Nair,ECE,3,,2026-01-18 06:26:44.739415+00:00,2026-01-18 06:26:44.739415+00:00
b2aec85c-0a86-4e1d-9984-f2f7516c5edc,377359d7-829f-4626-94ef-bbf351457410,Akhil Patel,AI&ML,4,,2026-01-18 06:26:44.739415+00:00,2026-01-18 06:26:44.739415+00:00
608b3f2a-182c-4e52-86d7-0528c543f56b,57a9bead-ed02-4430-a759-72b711742fb6,Kavya Patel,ECE,4,,2026-01-18 06:26:44.739415+00:00,2026-01-18 06:26:44.739415+00:00
4cf8e593-a3fd-48fe-94e0-cf58959368f6,9271cfd8-12af-403c-80d0-205b72010294,Neha Sharma,AI&ML,5,,2026-01-18 06:26:44.739415+00:00,2026-01-18 06:26:44.739415+00:00
b34a5536-6bc5-4541-97ad-e7104de8f320,b4fd895e-3088-4b83-b1f1-ef85ca9943f6,Arjun Pillai,IT,3,,2026-01-18 06:26:44.739415+00:00,2026-01-18 06:26:44.739415+00:00
fe65ebc6-d12d-4ff0-bdbf-328ef763b165,c43d4646-9420-43ab-8819-c61711e7623e,Akhil Pillai,IT,5,,2026-01-18 06:26:44.739415+00:00,2026-01-18 06:26:44.739415+00:00
bbf6ff03-7264-44a7-bb63-f5b65e4a5bb8,bf856c7d-3624-41c3-b8f3-c51ca2592ed4,Priya Sharma,AI&ML,5,,2026-01-18 06:26:44.739415+00:00,2026-01-18 06:26:44.739415+00:00
d62eb417-0e45-488b-a422-0fd5e130b56f,fbebc2f8-78df-445a-b6f5-adbf098e8c4c,Aditya Das,AI&ML,2,,2026-01-18 06:26:44.739415+00:00,2026-01-18 06:26:44.739415+00:00
1211e128-1970-4064-adaf-467a73122356,93e98e00-3d8c-46ed-8dc8-dcb0d23b3786,Rohit Das,IT,5,,2026-01-18 06:26:44.739415+00:00,2026-01-18 06:26:44.739415+00:00
369d81f6-43ee-4af5-b514-d9461bd9be97,e84aaaa0-59d7-4cb5-b3ee-fedce3cf1fb2,Anand Kumar,AI&ML,5,,2026-01-18 06:26:44.739415+00:00,2026-01-18 06:26:44.739415+00:00
fb4902b5-12c7-468e-92bf-8a9e6ab01651,8335c707-5922-462e-8ab3-459d6f6c5199,Arjun Patel,CSE,8,,2026-01-18 06:26:44.739415+00:00,2026-01-18 06:26:44.739415+00:00
a8789150-4c60-4f83-8e79-ac35002366cd,a9a932a4-67ec-4959-9c27-939fda47d366,Anand Reddy,IT,4,,2026-01-18 06:26:44.739415+00:00,2026-01-18 06:26:44.739415+00:00
